,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,itslive_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
22,0039_0038,47.0696212,85.5628769,61.55555555555556,,390884.7048352086,5213902.960437182,39,38,167,2013-01-01,RGI60-10.00604,3296.551,3302.0698,0.22183017,2.4682415,1.0691882,0.0,2646084.0,343005000.0,380535170.0,43.384872,40.484314,4.5460916,,-0.9967036,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
23,0039_0055,47.06447961428572,85.5631415,110.57142857142857,,390894.3017558002,5213331.231665307,39,55,167,2013-01-01,RGI60-10.00604,3355.415,3355.5046,0.093508534,3.8724234,0.7554537,192.33304,2391764.0,483043140.0,533731200.0,140.30174,110.8426,44.019844,,-0.9565061,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
24,0039_0056,47.06427336666667,85.56291614444444,114.66666666666667,,390876.76901884726,5213308.626631262,39,56,167,2013-01-01,RGI60-10.00604,3357.9402,3357.8,0.08838698,3.8724234,0.6862568,170.0,2374424.0,491219070.0,542587200.0,136.61299,108.10222,42.119785,,-0.95429397,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
25,0040_0038,47.069626424999996,85.5633383125,68.625,,390919.7482717143,5213902.897657223,40,38,167,2013-01-01,RGI60-10.00604,3295.277,3296.9045,0.17059301,2.8895037,0.79845566,34.0,2665736.0,330380100.0,366612200.0,60.55518,67.4055,10.031133,,-1.2256579,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
26,0040_0053,47.065029300000006,85.56363435,99.0,,390932.8463932762,5213391.6284595905,40,53,167,2013-01-01,RGI60-10.00604,3347.7405,3348.1096,0.1080669,3.8000069,0.7303085,192.33304,2426444.0,466202800.0,515450180.0,135.49243,96.48993,24.117916,,-0.9036431,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
27,0040_0054,47.0648456,85.56346996666667,101.44444444444444,,390919.98970281996,5213371.443921957,40,54,167,2013-01-01,RGI60-10.00604,3350.3857,3350.7698,0.10268816,3.8724234,0.7312717,192.33304,2416040.0,471325980.0,521017150.0,142.24155,101.32654,33.945797,,-0.9212754,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
28,0040_0055,47.0646452,85.5632906,106.0,,390905.96115273144,5213349.424506333,40,55,167,2013-01-01,RGI60-10.00604,3353.5461,3353.3254,0.09823416,3.8724234,0.7022248,170.0,2402168.0,478062460.0,528330100.0,141.02129,104.105865,43.65272,,-0.9575059,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
29,0041_0038,47.069650342857145,85.56376841428572,65.57142857142857,,390952.4525692227,5213904.955973216,41,38,167,2013-01-01,RGI60-10.00604,3294.2043,3293.6792,0.14895982,3.1344297,0.56531453,68.0,2678452.0,322033380.0,357398200.0,75.12244,96.613,17.340332,,-1.3284142,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
30,0041_0051,47.0656506,85.5640998,95.0,,390969.4558106462,5213460.021830288,41,51,167,2013-01-01,RGI60-10.00604,3339.1362,3339.8232,0.11331855,3.693341,0.61741465,183.0956,2469216.0,444426700.0,491738370.0,133.20695,102.77326,33.28709,,-0.9500859,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
31,0041_0052,47.06547021818182,85.56396699999999,95.0909090909091,,390959.00430337066,5213440.161933423,41,52,167,2013-01-01,RGI60-10.00604,3342.4634,3342.8794,0.109484725,3.7704039,0.6560043,198.25237,2451876.0,453381150.0,501497180.0,134.5127,100.417854,,,-0.90694946,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
32,0041_0053,47.06518465,85.5637566875,97.375,,390942.45255974587,5213408.721232975,41,53,167,2013-01-01,RGI60-10.00604,3345.6047,3345.7466,0.10603996,3.8434236,0.68642014,198.25237,2438004.0,460419650.0,509159700.0,137.41754,97.66499,,,-0.86381304,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
33,0042_0038,47.06967855,85.5642302375,72.625,,390987.5740342916,5213907.44692032,42,38,167,2013-01-01,RGI60-10.00604,3291.9863,3291.438,0.14038984,3.2478695,0.43207955,102.0,2684232.0,318203100.0,353168060.0,86.35143,100.243256,19.339796,,-1.4311705,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
34,0042_0049,47.06631675,85.564509375,100.25,,391001.9132797409,5213533.477222675,42,49,167,2013-01-01,RGI60-10.00604,3330.6726,3331.2458,0.111832894,3.7227018,0.47459975,183.0956,2515456.0,419718300.0,464756670.0,130.85995,142.38391,,,-0.9933525,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
35,0042_0050,47.0660946,85.5643843090909,99.0909090909091,,390991.96408752794,5213508.964996704,42,50,167,2013-01-01,RGI60-10.00604,3334.3755,3334.5813,0.10978161,3.764283,0.5217439,198.25237,2498116.0,429126820.0,475039840.0,135.83472,135.56888,,,-0.89452946,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
36,0042_0051,47.0658048,85.56420068,94.6,,390977.4301450376,5213477.016765675,42,51,167,2013-01-01,RGI60-10.00604,3337.653,3337.744,0.107228145,3.8178136,0.5773177,206.81392,2479620.0,438974600.0,485791500.0,137.41481,127.28425,90.6307,,-0.8581964,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
37,0043_0038,47.06970497142857,85.56467878571428,84.28571428571429,,391021.6839194688,5213909.758122579,43,38,167,2013-01-01,RGI60-10.00604,3289.584,3289.655,0.1351685,3.3225744,0.36528412,136.0,2688856.0,315105300.0,349745200.0,96.64982,101.24636,20.104582,,-1.5021105,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
38,0043_0046,47.06725196,85.5649207,103.8,,391035.05127731105,5213636.8297006115,43,46,167,2013-01-01,RGI60-10.00604,3318.833,3319.4568,0.106948495,3.8238003,0.31671664,183.0956,2574412.0,386516960.0,428390140.0,125.448456,122.86429,,,-1.2473449,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
39,0043_0047,47.06701007777778,85.56481712222222,104.88888888888889,,391026.69372156454,5213610.094743469,43,47,167,2013-01-01,RGI60-10.00604,3322.5361,3322.9175,0.10679422,3.8271136,0.33753145,198.25237,2562852.0,393188600.0,435708350.0,130.48904,127.872375,,,-1.2412341,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
40,0043_0048,47.066704155555556,85.56468247777778,103.22222222222223,,391015.8466843321,5213576.286611955,43,48,167,2013-01-01,RGI60-10.00604,3326.2341,3326.3352,0.10622945,3.8393087,0.3776365,206.81392,2542044.0,404987070.0,448636640.0,132.58638,136.08531,,,-1.160888,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
41,0043_0049,47.06646836,85.56457712,99.6,,391007.36623154127,5213550.230542077,43,49,167,2013-01-01,RGI60-10.00604,3329.9844,3329.6575,0.10500373,3.8661363,0.43521535,198.25237,2523548.0,415273700.0,459895520.0,134.83745,142.92085,127.77586,,-1.0496124,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
42,0044_0038,47.0697198,85.565103175,96.375,,391053.9358798505,5213910.8149052495,44,38,167,2013-01-01,RGI60-10.00604,3287.7703,3288.1345,0.13084137,3.3880744,0.3220525,170.0,2698104.0,308868260.0,342852000.0,106.00577,101.976845,21.701212,,-1.5533053,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
43,0044_0042,47.0683982,85.5653718,113.0,,391071.63822016784,5213763.577742738,44,42,167,2013-01-01,RGI60-10.00604,3304.016,3304.1445,0.11501313,3.6605937,0.2941895,170.0,2639148.0,347392060.0,385369730.0,115.86611,121.31879,50.468487,,-1.3214326,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
44,0044_0043,47.068233575,85.5653179375,112.5,,391067.2131471995,5213745.358742002,44,43,167,2013-01-01,RGI60-10.00604,3307.7617,3307.8538,0.11115554,3.7362964,0.25889713,173.36667,2622964.0,357467500.0,396464670.0,118.6294,120.00178,50.72324,,-1.2900105,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
45,0044_0044,47.067924644444446,85.56519723333332,109.88888888888889,,391057.41886742756,5213711.196824865,44,44,167,2013-01-01,RGI60-10.00604,3311.464,3311.4814,0.10792673,3.8029673,0.22915342,183.0956,2611404.0,364541200.0,404247550.0,120.52292,115.32641,45.598495,,-1.2585883,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
46,0044_0045,47.067617125,85.5650754375,105.5,,391047.54447501304,5213677.193253747,44,45,167,2013-01-01,RGI60-10.00604,3315.0635,3315.0288,0.10517457,3.8623672,0.21573251,198.25237,2594064.0,374965200.0,415706340.0,122.33915,110.74367,40.877872,,-1.2590197,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
47,0044_0046,47.067407525,85.5649873,103.0,,391040.4251794895,5213654.024144694,44,46,167,2013-01-01,RGI60-10.00604,3318.426,3318.4934,0.1027662,3.8724234,0.22708589,215.03488,2581348.0,382467230.0,423945150.0,126.8078,108.265724,,,-1.2768248,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
48,0045_0037,47.06997355,85.565758525,98.5,,391104.210214749,5213938.100571526,45,37,167,2013-01-01,RGI60-10.00604,3282.752,3282.6143,0.12797779,3.4333591,0.26777166,183.0956,2713132.0,298555260.0,331447800.0,104.130875,98.44321,18.319292,,-1.6243758,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
49,0045_0038,47.06975516470588,85.56562984705883,106.11764705882354,,391093.9954681576,5213914.011563721,45,38,167,2013-01-01,RGI60-10.00604,3286.9827,3286.8228,0.12757874,3.4397986,0.28099856,198.25237,2700416.0,307296000.0,341113950.0,111.42502,110.619865,32.610752,,-1.6045002,85.559234619,47.055625916,3.055,2011,False,3524.526611328125,3108.414794921875,3822.219970703125,3128.0,0.1576473001725819,-718.5,0.3001059698024211,-12.494868417524144,852.2029151019728,1122.138169344827,8.364538615937258
