,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,itslive_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
10,0026_0027,-54.39798477272727,-70.87373795454545,269.5,,378358.8156599664,3970579.4207032993,26,27,293,2016-04-01,RGI60-17.03160,152.04202,150.47151,0.07052405,3.8724234,4.616816,579.8276,24455188.0,3635732700.0,8655529000.0,241.12811,217.86362,82.761696,86.48434,-2.2529569,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
11,0026_0034,-54.40322864864865,-70.87350851351351,29.64864864864865,,378389.2251873776,3969996.441989562,26,34,293,2016-04-01,RGI60-17.03160,103.0598,118.08651,0.106516995,3.8330867,5.6579547,82.0,25336032.0,2110319000.0,5110172700.0,86.07387,,5.1231194,1.5299178,-2.8124235,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
12,0027_0026,-54.397683604651164,-70.87220488372093,262.77906976744185,,378457.4391266379,3970615.571198435,27,26,293,2016-04-01,RGI60-17.03160,155.10689,155.64857,0.06120981,3.8724234,4.8312817,661.10516,24300536.0,3895643600.0,9252909000.0,248.77704,222.92372,87.87909,95.892815,-2.1066034,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
13,0027_0027,-54.39793076923077,-70.87159923076923,252.23076923076923,,378497.48392184614,3970589.11919408,27,27,293,2016-04-01,RGI60-17.03160,158.24475,156.05244,0.06576481,3.8724234,4.6707516,579.8276,24287088.0,3918108400.0,9304426000.0,241.5221,221.37943,84.01892,91.895065,-2.3512597,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
14,0027_0032,-54.402247,-70.87174949999999,80.25,,378500.48894082184,3970108.684476181,27,32,293,2016-04-01,RGI60-17.03160,133.73755,131.1706,0.11883692,3.5894604,3.731689,183.35757,25026728.0,2655576600.0,6385839600.0,157.28209,,25.90884,15.866782,-2.8539422,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
15,0027_0033,-54.40269084745763,-70.87232262711863,53.63559322033898,,378464.6028340717,3970058.3182880147,27,33,293,2016-04-01,RGI60-17.03160,122.314964,123.59003,0.08039662,3.8724234,4.099319,115.965515,25201552.0,2349007600.0,5670037000.0,126.29405,,9.438678,4.285589,-3.1001198,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
16,0027_0034,-54.40307333333333,-70.87295999999999,37.888888888888886,,378424.36603350565,3970014.667434337,27,34,293,2016-04-01,RGI60-17.03160,109.15033,123.56778,0.1118168,3.7230234,5.6250534,82.0,25208276.0,2337123800.0,5642210300.0,89.98469,,4.9295373,0.82370985,-2.6320121,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
17,0028_0027,-54.398061777777784,-70.87089488888888,244.76666666666668,,378543.5910062678,3970575.7591042947,28,27,293,2016-04-01,RGI60-17.03160,163.07817,161.26315,0.0621973,3.8724234,4.7186146,574.0,24166056.0,4119368000.0,9765189000.0,234.98053,218.00128,90.83542,98.874664,-2.2432234,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
18,0028_0031,-54.401264,-70.87095936363636,117.69090909090909,,378548.8680120678,3970219.404520733,28,31,293,2016-04-01,RGI60-17.03160,145.78163,145.10626,0.11619856,3.6381412,3.7293186,246.0,24603116.0,3384887300.0,8077084700.0,170.01273,171.53842,59.42539,37.568684,-2.762013,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
19,0028_0032,-54.40185541666667,-70.87152937500001,91.75,,378513.61867871624,3970152.627294526,28,32,293,2016-04-01,RGI60-17.03160,136.94427,136.42133,0.11805368,3.6037302,3.7284446,164.0,24892248.0,2888926200.0,6928541700.0,153.43242,,33.91008,17.30704,-2.971189,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
20,0029_0026,-54.39761411214953,-70.86955663551402,239.61682242990653,,378629.1373468017,3970627.867710111,29,26,293,2016-04-01,RGI60-17.03160,164.377,165.19771,0.060340524,3.8724234,5.018573,656.0,24105540.0,4219137800.0,9992869000.0,239.89688,213.31134,92.112,114.292015,-1.9666177,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
21,0029_0027,-54.39797363636364,-70.87019181818181,242.0,,378588.96803242184,3970586.7766581643,29,27,293,2016-04-01,RGI60-17.03160,168.23209,166.26578,0.060836013,3.8724234,4.7543573,574.0,24071920.0,4274299600.0,10118525000.0,227.92126,216.51562,90.298515,108.451935,-2.0435627,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
22,0029_0029,-54.399926666666666,-70.8692487037037,188.59259259259258,,378655.9527009405,3970371.1291981884,29,29,293,2016-04-01,RGI60-17.03160,164.60812,162.66756,0.08004543,3.8724234,4.051034,410.0,24152608.0,4141604900.0,9815989000.0,194.65567,204.83484,85.26777,85.00047,-2.153234,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
23,0029_0030,-54.40052578431372,-70.86980049019608,159.15686274509804,,378621.9063328058,3970303.5274577034,29,30,293,2016-04-01,RGI60-17.03160,157.47414,157.53685,0.0994596,3.8724234,3.8717456,328.0,24246744.0,3985391600.0,9458630000.0,176.56096,192.97032,75.17634,66.790665,-2.259452,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
24,0029_0031,-54.400934375,-70.87032875,137.0,,378588.82511489885,3970257.161955799,29,31,293,2016-04-01,RGI60-17.03160,150.76085,150.47417,0.117683835,3.6105213,3.7778835,246.0,24448464.0,3647073500.0,8681628000.0,162.69006,169.12653,58.82597,43.562305,-2.8202074,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
25,0030_0024,-54.396295384615385,-70.86774307692308,225.76923076923077,,378742.96952738264,3970777.697504079,30,24,293,2016-04-01,RGI60-17.03160,165.03894,164.21889,0.06165636,3.8724234,5.495397,640.4405,24118988.0,4197012500.0,9942414000.0,220.41258,213.70918,99.860756,108.35883,-2.3049376,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
26,0030_0025,-54.39699318181818,-70.86835045454545,229.84848484848484,,378705.6010234991,3970699.0228164447,30,25,293,2016-04-01,RGI60-17.03160,168.17973,167.46954,0.06276653,3.8724234,5.300022,695.7931,24058472.0,4296327700.0,10168671000.0,229.15308,216.16458,103.59903,121.02603,-1.9783568,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
27,0030_0026,-54.39725235294117,-70.86885882352942,234.0,,378673.3660397734,3970669.314993363,30,26,293,2016-04-01,RGI60-17.03160,170.07428,169.93315,0.06279142,3.8724234,5.0871267,656.0,24024852.0,4351284000.0,10293686000.0,227.74713,216.57542,96.498,122.40717,-1.8931607,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
28,0030_0027,-54.3983605,-70.867989,256.1125,,378733.0978535566,3970547.532506887,30,27,293,2016-04-01,RGI60-17.03160,173.49304,171.24379,0.061673164,3.8724234,4.7874527,574.0,24004680.0,4384113700.0,10368239000.0,219.87244,214.7172,88.99772,117.67328,-1.9677744,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
29,0030_0028,-54.39906287234043,-70.86840776595744,232.91489361702128,,378707.987890245,3970468.6734730615,30,28,293,2016-04-01,RGI60-17.03160,172.00252,170.69263,0.06667223,3.8724234,4.4089627,492.0,24011404.0,4373181000.0,10343420000.0,206.56258,212.83334,97.017845,106.9825,-2.014369,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
30,0030_0029,-54.39956421052631,-70.86891947368422,207.39473684210526,,378676.2526987442,3970412.019061624,30,29,293,2016-04-01,RGI60-17.03160,168.90428,167.97188,0.081769206,3.8724234,4.1270742,410.0,24038300.0,4329309700.0,10243705000.0,189.81393,208.15256,88.58444,93.63924,-1.9427575,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
31,0031_0022,-54.394963600000004,-70.8664728,212.92,,378821.50307684427,3970928.042570168,31,22,293,2016-04-01,RGI60-17.03160,157.67708,158.15729,0.07766828,3.8724234,5.8187203,463.86206,24219848.0,4030164700.0,9561178000.0,188.45079,192.52095,96.884995,90.612076,-2.7954288,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
32,0031_0023,-54.39535326530613,-70.86694193877551,219.05102040816325,,378792.1971857508,3970883.885736442,31,23,293,2016-04-01,RGI60-17.03160,162.97707,163.36899,0.0746097,3.8724234,5.6408734,525.0562,24132436.0,4174864000.0,9891891000.0,196.35345,201.0077,104.05061,102.50756,-2.7761018,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
33,0031_0024,-54.39593166666666,-70.86755000000001,224.5,,378754.4302531828,3970818.492994158,31,24,293,2016-04-01,RGI60-17.03160,168.3876,167.97302,0.07324174,3.8724234,5.495424,579.8276,24031576.0,4340296700.0,10268696000.0,205.07808,208.74852,111.66198,113.35774,-2.9576676,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
34,0031_0025,-54.39693320000001,-70.8668134,296.59,,378805.19929819973,3970708.3409458064,31,25,293,2016-04-01,RGI60-17.03160,172.48811,171.85759,0.07156449,3.8724234,5.3312855,640.4405,23997956.0,4395035600.0,10393022000.0,215.2263,211.55032,119.08649,124.6601,-2.2665787,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
35,0031_0026,-54.39760925619834,-70.86745066115702,269.702479338843,,378765.8263770491,3970632.034045755,31,26,293,2016-04-01,RGI60-17.03160,175.51924,174.79349,0.06882885,3.8724234,5.12242,656.0,23950888.0,4471255000.0,10565787000.0,215.45149,213.68134,119.472565,129.90228,-2.0288625,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
36,0031_0027,-54.398004444444446,-70.8677,265.0,,378750.8068660799,3970587.6407116344,31,27,293,2016-04-01,RGI60-17.03160,178.59038,176.3645,0.06649668,3.8724234,4.829266,574.0,23930716.0,4503769600.0,10639356000.0,209.51651,214.56537,102.28913,127.40504,-1.8744117,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
37,0032_0021,-54.39399369863013,-70.86524589041096,164.93835616438355,,378898.29270683404,3971038.0525547257,32,21,293,2016-04-01,RGI60-17.03160,154.40187,154.15768,0.11785655,3.6073458,5.922991,347.89655,24334156.0,3839380500.0,9123796000.0,159.35573,177.59703,86.3998,84.74649,-2.978217,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
38,0032_0022,-54.394656363636365,-70.86567853535354,220.5252525252525,,378872.1587199454,3970963.5880703367,32,22,293,2016-04-01,RGI60-17.03160,160.76949,161.73685,0.100907326,3.8724234,5.663069,410.0,24159332.0,4130492000.0,9790604000.0,171.48979,188.159,103.5715,93.569824,-2.8543332,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
39,0032_0023,-54.39539873786408,-70.86607262135922,304.05825242718447,,378848.76362697413,3970880.322198544,32,23,293,2016-04-01,RGI60-17.03160,166.18254,167.67117,0.094729915,3.8724234,5.497105,463.86206,24051748.0,4307324400.0,10193694000.0,184.3108,196.62387,111.463295,108.15267,-2.8297172,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
40,0032_0024,-54.39614912087912,-70.86628505494505,322.7032967032967,,378837.18489923206,3970796.477641755,32,24,293,2016-04-01,RGI60-17.03160,171.47058,172.74771,0.091577075,3.8724234,5.384243,525.0562,23977784.0,4427747300.0,10467211000.0,194.54749,204.48174,121.53443,118.35462,-2.7006052,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
41,0032_0025,-54.396556,-70.866382,317.0,,378832.0910273305,3970751.046075483,32,25,293,2016-04-01,RGI60-17.03160,176.40417,177.04556,0.08805558,3.8724234,5.261281,591.3104,23923992.0,4514587600.0,10663816000.0,200.8349,207.5473,131.32855,125.79766,-2.4034429,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
42,0033_0020,-54.393497076923076,-70.86417484615384,94.5923076923077,,378966.360679489,3971095.1416025944,33,20,293,2016-04-01,RGI60-17.03160,149.20317,145.8218,0.18659863,2.7381356,5.982218,231.93103,24562772.0,3453546800.0,8235622000.0,122.84662,162.02719,69.804016,77.24911,-3.3133059,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
43,0033_0021,-54.39363509090909,-70.86457127272728,119.92727272727272,,378941.0315563061,3971079.106560351,33,21,293,2016-04-01,RGI60-17.03160,158.93013,158.802,0.15422165,3.0698192,5.7522693,295.6552,24213124.0,4041351000.0,9586789000.0,138.13557,174.23392,96.25776,95.38821,-2.9453895,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
44,0034_0021,-54.393705454545454,-70.86361121212121,81.48484848484848,,379003.56435670354,3971072.927950418,34,21,293,2016-04-01,RGI60-17.03160,168.10754,167.0663,0.1927761,2.685147,5.5841136,231.93103,24065196.0,4285322000.0,10143623000.0,117.54539,171.91197,98.462135,103.156654,-2.9893482,-70.8204,-54.4147,26.372,2000,False,735.2166748046875,5.930320262908936,2031.4913330078125,9348.0,2.745737050149395,-354.0,0.5865324355273037,-1.6858804826257856,1824.099367222912,2312.1562874879137,9.916487068490644
45,0042_0015,-33.7387584,-69.88077995,12.5,,418412.4904737045,6266461.044023328,42,15,139,2013-10-06,RGI60-17.13667,5883.6157,5891.2617,0.38498938,1.7730899,4.1746607,73.0,159870.0,490279200.0,232643650.0,25.980345,10.191162,2.022823,,0.048289876,-69.8673,-33.7632,20.022,2000,False,5009.71875,3888.33154296875,6088.3642578125,7884.0,1.4691672750053342,-122.0,0.7040019272034107,-5.937306314321836,1451.6563730419768,1455.205135603965,1.7648799495265906
46,0043_0014,-33.738526199999995,-69.87989073333334,24.0,,418494.642373862,6266487.4929685565,43,14,139,2013-10-06,RGI60-17.13667,5929.5947,5933.5156,0.41277587,1.7004795,4.1742682,73.0,111909.0,351023780.0,162850540.0,28.218544,32.047466,3.2920804,,0.024485644,-69.8673,-33.7632,20.022,2000,False,5009.71875,3888.33154296875,6088.3642578125,7884.0,1.4691672750053342,-122.0,0.7040019272034107,-5.937306314321836,1451.6563730419768,1455.205135603965,1.7648799495265906
47,0043_0015,-33.73867245,-69.88030726666666,20.5,,418456.1955946092,6266470.9477892285,43,15,139,2013-10-06,RGI60-17.13667,5913.3945,5918.434,0.40851694,1.7110944,4.209373,0.0,133225.0,413791900.0,193869710.0,27.068443,17.502396,,,0.039129093,-69.8673,-33.7632,20.022,2000,False,5009.71875,3888.33154296875,6088.3642578125,7884.0,1.4691672750053342,-122.0,0.7040019272034107,-5.937306314321836,1451.6563730419768,1455.205135603965,1.7648799495265906
48,0044_0014,-33.738299,-69.87967474999999,23.5,,418514.43494881445,6266512.855173869,44,14,139,2013-10-06,RGI60-17.13667,5957.4077,5961.9,0.41306242,1.6997716,4.1980805,103.23759,79935.0,254852850.0,116321820.0,32.022156,32.388695,8.576343,,-0.060085915,-69.8673,-33.7632,20.022,2000,False,5009.71875,3888.33154296875,6088.3642578125,7884.0,1.4691672750053342,-122.0,0.7040019272034107,-5.937306314321836,1451.6563730419768,1455.205135603965,1.7648799495265906
49,0045_0013,-33.7379336,-69.8786551,23.0,,418608.5443824359,6266554.17514619,45,13,139,2013-10-06,RGI60-17.13667,6000.8735,6004.997,0.38367805,1.7767234,4.119159,206.47517,42632.0,138848880.0,62038304.0,31.377842,13.053046,4.085623,,0.072783515,-69.8673,-33.7632,20.022,2000,False,5009.71875,3888.33154296875,6088.3642578125,7884.0,1.4691672750053342,-122.0,0.7040019272034107,-5.937306314321836,1451.6563730419768,1455.205135603965,1.7648799495265906
50,0045_0014,-33.7380995,-69.87840688,15.2,,418631.6947882584,6266535.9762546625,45,14,139,2013-10-06,RGI60-17.13667,5987.3335,5989.226,0.38486075,1.7734454,4.089513,163.23296,53290.0,172409340.0,77547880.0,36.27057,24.918394,7.5439835,,-0.14349706,-69.8673,-33.7632,20.022,2000,False,5009.71875,3888.33154296875,6088.3642578125,7884.0,1.4691672750053342,-122.0,0.7040019272034107,-5.937306314321836,1451.6563730419768,1455.205135603965,1.7648799495265906
