,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,itslive_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp
10,0026_0021,29.763217,95.716205,79.0,17.0,762641.6164784896,3295640.2539029787,26,21,257,2019-10-13,RGI60-15.11758,4052.0596,4049.3628,0.17686577,2.8275723,5.117815,127.27922,5850225.0,492774340.0,987107600.0,74.97583,165.81596,7.5297017,7.7381134,-0.75230247,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
11,0026_0022,29.7628975,95.71596600000001,77.5,17.0,762619.331847267,3295604.287215661,26,22,257,2019-10-13,RGI60-15.11758,4059.3518,4052.9292,0.16566768,2.9407446,5.2853575,162.2498,5842125.0,508098620.0,1017269250.0,78.02339,170.70058,8.056835,7.619231,-0.5728435,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
12,0026_0023,29.762621,95.715759,78.0,17.0,762600.0302465584,3295573.16077694,26,23,257,2019-10-13,RGI60-15.11758,4062.567,4057.5208,0.16194715,2.9810965,5.4700527,162.2498,5829975.0,530926660.0,1062160900.0,78.575264,172.49524,8.01418,6.982695,-0.60123426,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
13,0027_0020,29.7636625,95.7165385,80.0,17.0,762672.7129818457,3295690.4052992417,27,20,257,2019-10-13,RGI60-15.11758,4059.4004,4054.4216,0.17459294,2.8496006,4.9888425,63.63961,5838075.0,515726700.0,1032274560.0,63.15834,133.05553,8.455368,7.135867,-0.8546226,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
14,0027_0021,29.763404,95.716345,85.0,17.0,762654.6705652666,3295661.305119953,27,21,257,2019-10-13,RGI60-15.11758,4051.7122,4056.4116,0.15920852,3.011759,5.020954,100.62306,5834025.0,523338080.0,1047242700.0,74.335335,169.20717,8.030723,7.8470182,-0.9385132,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
15,0028_0019,29.764045666666664,95.71682500000001,74.0,17.0,762699.4256577523,3295733.5389455482,28,19,257,2019-10-13,RGI60-15.11758,4057.9458,4059.5623,0.174357,2.8519137,5.110624,0.0,5825925.0,538500200.0,1077046700.0,38.137993,69.37973,6.820984,5.973402,-0.49902022,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
16,0046_0043,29.754211,95.725233,95.0,17.0,763538.4990903102,3294662.377248474,46,43,257,2019-10-16,RGI60-15.11758,4222.95,4223.9688,0.20942168,2.5549772,5.586692,360.0,5090850.0,1700335200.0,3333834000.0,84.27719,107.37713,9.892741,8.789888,0.44906604,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
17,0047_0042,29.754532333333334,95.72559433333333,122.33333333333333,17.0,763572.612900016,3294698.828672604,47,42,257,2019-10-16,RGI60-15.11758,4226.9243,4224.7285,0.17683105,2.8279054,5.3925495,405.0,5086800.0,1705890700.0,3344511700.0,95.07994,122.14642,14.7002535,10.196756,-0.020980151,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
18,0047_0043,29.754335,95.725372,106.0,17.0,763551.6212218583,3294676.4425540105,47,43,257,2019-10-16,RGI60-15.11758,4232.1865,4230.2007,0.19128644,2.697674,5.530143,405.0,5060475.0,1741716200.0,3413328600.0,88.27605,106.3067,9.977783,8.060245,0.23893182,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
19,0048_0041,29.75487766666667,95.725983,144.66666666666666,17.0,763609.3078326079,3294738.0035333335,48,41,257,2019-10-16,RGI60-15.11758,4225.7686,4225.697,0.15470596,3.0640495,5.463637,405.0,5080725.0,1714205800.0,3360491300.0,102.79215,133.38658,19.209364,10.737771,-0.30500045,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
20,0049_0040,29.755321400000003,95.7264824,169.4,17.0,763656.4569341916,3294788.341139374,49,40,257,2019-10-16,RGI60-15.11758,4230.495,4225.3535,0.14408188,3.1976755,5.6031127,360.0,5084775.0,1708665600.0,3349844700.0,105.09564,133.96074,19.280174,10.434432,-0.28796262,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
21,0050_0038,29.755939,95.727177,165.0,17.0,763722.033359933,3294858.401650717,50,38,257,2019-10-16,RGI60-15.11758,4218.3643,4218.291,0.14927341,3.130477,5.6699266,270.0,5119200.0,1661153700.0,3258487000.0,102.1712,128.22647,15.981542,8.655617,-0.26191688,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
22,0050_0039,29.755753,95.7269685,171.0,17.0,763702.3507992257,3294837.303350092,50,39,257,2019-10-16,RGI60-15.11758,4224.9097,4223.8633,0.14741506,3.154096,5.66489,315.0,5092875.0,1697554700.0,3328490000.0,103.7257,128.8162,17.247013,8.637799,-0.1918624,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
23,0051_0038,29.756149999999998,95.72741500000001,153.5,17.0,763744.5040905585,3294882.3391752774,51,38,257,2019-10-16,RGI60-15.11758,4221.154,4222.5806,0.16624494,2.9346137,5.493535,273.7243,5098950.0,1689198300.0,3312425200.0,98.32155,115.46739,12.378246,5.2564874,-0.21194865,95.73,29.756,6.083,2005,False,4664.6523,3864.274,5621.62,3780.0,0.2387146892431877,-199.7,0.5049046691416684,-3.8804906052590096,1992.1158807597349,3680.253132425591,15.779042707228664
