Unnamed: 0,ij_grid,latitude,longitude,thickness,thickness_uncertainty,x_proj,y_proj,i_grid,j_grid,survey_id,date,rgi_id,topo,topo_smoothed,slope,slope_factor,aspect,dis_from_border,catchment_area,lin_mb_above_z,oggm_mb_above_z,consensus_ice_thickness,millan_ice_thickness,millan_v,itslive_v,hugonnet_dhdt,glacier_cenlon,glacier_cenlat,glacier_area_km2,glacier_outline_year,glacier_is_tidewater,glacier_median_elev,glacier_min_elev,glacier_max_elev,glacier_length,glacier_oggm_volume,glacier_reference_mb,glacier_aar,glacier_avg_temp,glacier_avg_prcpsol,glacier_avg_prcp,glacier_avg_meltingtemp,RGI
10436,0269_0294,60.32435325,-139.432642,358.375,35.0,586560.9159204671,6688563.335838278,269,294,250,2012-03-21,RGI60-01.14443,1305.5736,1310.535,0.036894053,3.8724234,2.5556815,1612.4515,2465120000.0,1033053700000.0,3127909000000.0,493.72052,408.84775,214.71387,204.69992,0.21792775,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10437,0269_0295,60.3230734,-139.4340606,315.8,35.0,586485.965657079,6688418.960438079,269,295,250,2012-03-21,RGI60-01.14443,1304.7318,1307.2645,0.047991727,3.8724234,1.7095302,1414.2136,2468080000.0,1027705900000.0,3115169600000.0,441.9204,386.35532,162.06749,174.65218,-0.12685478,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10438,0269_0299,60.315166,-139.434256,244.0,35.0,586496.0861294775,6687538.200160587,269,299,250,2012-03-21,RGI60-01.14443,1317.7457,1326.573,0.18177925,2.7814639,0.97033733,632.4555,2436760000.0,1083349700000.0,3246495400000.0,241.35753,133.72653,18.031595,18.84772,-0.32607338,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10443,0269_0470,60.00892175,-139.4473875,251.75,35.0,586572.5099441354,6653420.80093268,269,470,250,2012-03-21,RGI60-01.14443,148.16716,150.0014,0.036555495,3.8724234,3.611577,1649.2423,2821000000.0,57530800000.0,221033200000.0,285.85205,433.07288,1268.4459,1523.9794,-0.62043685,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10444,0269_0474,60.000827,-139.44888988888889,234.77777777777777,35.0,586509.8863800733,6652517.506494616,269,474,250,2012-03-21,RGI60-01.14443,118.724075,117.411804,0.05132622,3.8724234,3.1623032,894.4272,2826320000.0,29180200000.0,112872464000.0,361.62543,408.401,1302.7593,1488.0438,-1.0588758,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10445,0270_0292,60.327811,-139.42888542857142,377.57142857142856,35.0,586759.1791762599,6688953.300349529,270,292,250,2012-03-21,RGI60-01.14443,1330.2833,1328.3917,0.020710882,3.8724234,2.8017876,2039.6078,2432640000.0,1090563300000.0,3263379500000.0,622.94525,539.96124,209.41048,252.43883,1.0535716,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10446,0270_0293,60.32622777777778,-139.4305928888889,415.1111111111111,35.0,586669.0993780149,6688774.759971895,270,293,250,2012-03-21,RGI60-01.14443,1323.5264,1321.5525,0.044876825,3.8724234,3.3103008,1843.9089,2448880000.0,1061995200000.0,3196332800000.0,593.3815,480.0375,230.87175,245.34683,-0.19464865,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10447,0270_0294,60.325241,-139.431671,414.0,35.0,586612.1836147849,6688663.463554468,270,294,250,2012-03-21,RGI60-01.14443,1309.7217,1310.684,0.049349133,3.8724234,3.3196468,1649.2423,2464920000.0,1033414000000.0,3128766200000.0,552.52325,445.22214,223.90007,229.75679,-0.69623834,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10448,0270_0300,60.313984222222224,-139.43071311111112,320.77777777777777,35.0,586694.9120916657,6687411.25955638,270,300,250,2012-03-21,RGI60-01.14443,1302.2695,1309.611,0.15093184,3.109793,1.4307745,565.6854,2465960000.0,1031538930000.0,3124304500000.0,263.61295,139.13324,13.033783,15.2824745,-0.43315345,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10455,0270_0470,60.008001285714286,-139.44574828571427,247.8571428571429,35.0,586666.3089052857,6653320.456334599,270,470,250,2012-03-21,RGI60-01.14443,154.56169,154.10594,0.04494138,3.8724234,3.5085347,1612.4515,2820200000.0,61754440000.0,237077350000.0,283.95844,431.08118,1178.4117,1441.5023,-0.61784136,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10456,0270_0471,60.00709325,-139.444069,247.5,35.0,586762.3140691468,6653221.55031102,270,471,250,2012-03-21,RGI60-01.14443,146.80392,146.83093,0.040632926,3.8724234,3.5132577,1414.2136,2821760000.0,53511240000.0,205752420000.0,270.12787,440.12848,1251.1769,1399.6976,-0.78280896,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10457,0270_0475,59.99978633333333,-139.44544144444444,227.88888888888889,35.0,586704.9159364924,6652406.1459072055,270,475,250,2012-03-21,RGI60-01.14443,106.6104,107.2772,0.043832853,3.8724234,3.3013384,632.4555,2827720000.0,21624760000.0,83877945000.0,427.11768,411.26178,1367.8793,1395.0297,-0.8330912,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10458,0271_0290,60.33140111111111,-139.42514555555556,292.6666666666667,35.0,586956.1237916239,6689357.992854824,271,290,250,2012-03-21,RGI60-01.14443,1322.9792,1323.9545,0.011913353,3.8724234,0.8591833,2473.8633,2441760000.0,1074562400000.0,3225883500000.0,743.8364,820.8357,206.53502,290.26065,0.5404739,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10459,0271_0291,60.329697125,-139.426872,335.625,35.0,586865.3376268182,6689165.974998877,271,291,250,2012-03-21,RGI60-01.14443,1325.6532,1325.7972,0.014733855,3.8724234,1.176421,2280.3508,2438560000.0,1080191000000.0,3239092700000.0,717.19714,717.7299,204.95432,281.31393,0.55124456,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10460,0271_0292,60.328701,-139.42791749999998,362.0,35.0,586810.2597679325,6689053.677513784,271,292,250,2012-03-21,RGI60-01.14443,1327.114,1326.2191,0.013223244,3.8724234,2.224041,2088.0613,2437520000.0,1082016500000.0,3243371700000.0,693.645,616.89496,217.75024,277.0724,0.12872556,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10461,0271_0300,60.31318277777777,-139.42699166666665,377.6666666666667,35.0,586902.6051521419,6687326.915750397,271,300,250,2012-03-21,RGI60-01.14443,1291.1888,1292.6443,0.059126444,3.8724234,2.1643167,721.1102,2479240000.0,1007243800000.0,3066031000000.0,340.02582,271.80246,45.137512,80.51216,-0.3313962,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10466,0271_0471,60.006253,-139.44259150000002,241.33333333333331,35.0,586846.895989111,6653129.929738733,271,471,250,2012-03-21,RGI60-01.14443,152.76277,150.16707,0.033824023,3.8724234,3.4091902,1400.0,2820880000.0,58164760000.0,223442260000.0,267.07416,436.13052,1154.0403,1280.8234,-0.79223084,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10467,0271_0472,60.00522933333334,-139.44083916666668,247.16666666666663,35.0,586947.2875764413,6653018.249308166,271,472,250,2012-03-21,RGI60-01.14443,144.4139,143.40201,0.041312154,3.8724234,3.4339793,1200.0,2822480000.0,49695720000.0,191233620000.0,282.57205,430.93127,1067.0588,1242.9738,-0.90567684,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10468,0271_0475,59.99889266666667,-139.44258383333332,219.33333333333331,35.0,586866.6212443785,6652310.3873478295,271,475,250,2012-03-21,RGI60-01.14443,107.23704,109.26234,0.0411421,3.8724234,3.476073,600.0,2827480000.0,22922840000.0,88864590000.0,431.69235,418.60455,1198.4136,1243.9083,-0.99424595,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10469,0271_0476,59.99833833333333,-139.44088733333334,207.33333333333331,35.0,586962.6884945593,6652250.892752306,271,476,250,2012-03-21,RGI60-01.14443,105.36485,103.8794,0.03900884,3.8724234,3.6512969,400.0,2828200000.0,19024360000.0,73881090000.0,428.86688,411.90015,1320.3235,1273.9991,-0.7561856,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10470,0272_0287,60.3361835,-139.4206465,119.0,35.0,587191.7508519532,6689896.462532913,272,287,250,2012-03-21,RGI60-01.14443,1322.7047,1322.5176,0.0017115897,3.8724234,0.49211788,3104.835,2446120000.0,1066872500000.0,3207809000000.0,844.4606,1343.447,231.07854,315.40756,-0.5605863,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10471,0272_0288,60.33506444444444,-139.421697,144.22222222222223,35.0,587136.7461351441,6689770.46487321,272,288,250,2012-03-21,RGI60-01.14443,1322.5674,1322.7104,0.0015711044,3.8724234,5.422448,2912.044,2445360000.0,1068214200000.0,3210964400000.0,831.70264,1233.5259,233.08728,316.1251,0.84456116,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10472,0272_0289,60.33322511111111,-139.42339244444443,208.77777777777777,35.0,587048.0525390637,6689563.412043446,272,289,250,2012-03-21,RGI60-01.14443,1322.972,1322.9272,0.002449352,3.8724234,5.339692,2720.2942,2444680000.0,1069414200000.0,3213786000000.0,820.25696,1107.348,235.70715,311.84222,1.3743252,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10473,0272_0300,60.31272766666666,-139.42443833333334,431.0,35.0,587044.8594350503,6687279.6055216985,272,300,250,2012-03-21,RGI60-01.14443,1290.4534,1289.9823,0.03018071,3.8724234,2.747552,848.52814,2481280000.0,1003449600000.0,3056849400000.0,432.7399,430.56577,116.31181,154.4506,-0.18613799,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10474,0272_0301,60.3124466,-139.4227202,456.4,35.0,587140.5174646919,6687250.577547526,272,301,250,2012-03-21,RGI60-01.14443,1282.8988,1284.0166,0.019802412,3.8724234,3.2797112,721.1102,2486400000.0,993858550000.0,3033551900000.0,393.01355,392.11093,66.73957,117.929214,-0.13855247,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10482,0272_0472,60.0042824,-139.43927920000002,252.4,35.0,587036.757025159,6652914.862449689,272,472,250,2012-03-21,RGI60-01.14443,143.86935,143.71994,0.037222244,3.8724234,3.1570563,1216.5525,2822400000.0,50119960000.0,192848350000.0,274.6087,428.01813,1010.4595,1147.5515,-0.89591545,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10483,0272_0473,60.00315375,-139.437441,246.125,35.0,587142.2245221527,6652791.610772845,272,473,250,2012-03-21,RGI60-01.14443,138.31973,135.51573,0.05322076,3.8724234,3.2257183,1019.8039,2823600000.0,43739800000.0,168533840000.0,308.0271,422.80917,1011.84106,1136.699,-0.8687257,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10484,0272_0476,59.99753940000001,-139.438443,192.9,35.0,587101.1100600787,6652165.15016585,272,476,250,2012-03-21,RGI60-01.14443,110.25151,107.7232,0.034833375,3.8724234,3.613221,447.2136,2827680000.0,21841240000.0,84709680000.0,420.40936,413.48264,1064.8763,1134.6007,-0.6788381,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10485,0273_0285,60.3399406,-139.4170594,96.6,35.0,587379.7127511862,6690319.571660898,273,285,250,2012-03-21,RGI60-01.14443,1320.5349,1320.9065,0.0017649614,3.8724234,0.78405327,3544.009,2450720000.0,1058738860000.0,3188664600000.0,875.2511,1352.4358,270.2566,318.0746,-0.6937569,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10486,0273_0286,60.33851588888889,-139.41841122222223,78.88888888888889,35.0,587308.9066974223,6690159.136592794,273,286,250,2012-03-21,RGI60-01.14443,1321.2229,1321.3948,0.004628887,3.8724234,0.82620037,3352.6108,2449400000.0,1061075350000.0,3194167200000.0,871.5171,1398.2754,261.4738,322.11743,0.75864923,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10487,0273_0287,60.336993,-139.41986083333333,90.66666666666669,35.0,587232.9588743679,6689987.641185376,273,287,250,2012-03-21,RGI60-01.14443,1322.4459,1322.1613,0.004929696,3.8724234,0.70661193,3162.2776,2447200000.0,1064964800000.0,3203321600000.0,867.30646,1373.7334,264.8863,327.4025,-0.9355282,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10488,0273_0301,60.312005,-139.419921875,460.625,35.0,587296.2760590983,6687205.106054635,273,301,250,2012-03-21,RGI60-01.14443,1287.955,1286.6107,0.008749972,3.8724234,3.6903324,894.4272,2483720000.0,998889800000.0,3045787200000.0,487.51108,526.153,115.568115,161.49988,0.7866275,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10495,0273_0473,60.002198666666665,-139.43587766666667,235.66666666666663,35.0,587231.9136161624,6652687.325422321,273,473,250,2012-03-21,RGI60-01.14443,136.53874,136.125,0.046204697,3.8724234,3.3942604,1019.8039,2823480000.0,44378960000.0,170971510000.0,290.9953,421.4129,927.9217,978.70325,-0.60996693,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10496,0273_0474,60.00116766666666,-139.434143,223.44444444444449,35.0,587331.3631051515,6652574.815704054,273,474,250,2012-03-21,RGI60-01.14443,125.30594,125.72453,0.055014774,3.8724234,3.514848,824.62115,2825240000.0,34981120000.0,135084850000.0,331.42563,419.2066,940.1688,924.186,-0.4074808,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10497,0273_0476,59.99675633333334,-139.43598933333334,185.66666666666663,35.0,587240.0157157283,6652081.190813457,273,476,250,2012-03-21,RGI60-01.14443,110.29744,110.2124,0.029503109,3.8724234,3.479548,447.2136,2827240000.0,24219920000.0,93845400000.0,398.83868,404.99768,883.3767,800.4564,-0.34414074,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10498,0273_0477,59.99621583333334,-139.4342805,197.33333333333331,35.0,587336.7467961375,6652023.262718012,273,477,250,2012-03-21,RGI60-01.14443,108.78849,104.47667,0.05999142,3.8724234,3.329979,282.8427,2828080000.0,19674920000.0,76382675000.0,386.40247,380.86136,934.09955,837.99493,0.254048,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10499,0274_0283,60.34336733333333,-139.413676,208.33333333333331,35.0,587557.2724167514,6690705.633532137,274,283,250,2012-03-21,RGI60-01.14443,1322.558,1322.5071,0.007916415,3.8724234,4.0495505,3984.9717,2446200000.0,1066731200000.0,3207476800000.0,900.3561,1044.0726,278.6219,322.75253,0.13455546,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10500,0274_0284,60.34216644444445,-139.4149102222222,166.33333333333334,35.0,587492.373487426,6690570.273910575,274,284,250,2012-03-21,RGI60-01.14443,1321.4684,1321.5662,0.005503006,3.8724234,3.8857272,3794.7332,2448800000.0,1062136640000.0,3196665700000.0,895.3865,1165.6615,279.52792,324.92957,0.38461939,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10501,0274_0285,60.34085375,-139.41619475,122.5,35.0,587424.9929566418,6690422.39885946,274,285,250,2012-03-21,RGI60-01.14443,1320.7214,1320.8877,0.0022207652,3.8724234,3.5343227,3605.5513,2450840000.0,1058526400000.0,3188164100000.0,891.2265,1296.0515,283.36835,327.05023,-0.24846837,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10502,0274_0301,60.31145433333333,-139.41623255555555,457.44444444444446,35.0,587501.5503333003,6687148.678234988,274,301,250,2012-03-21,RGI60-01.14443,1286.5579,1285.8423,0.009259631,3.8724234,1.0396236,1077.033,2484600000.0,997240140000.0,3041778700000.0,580.16785,650.2452,161.7677,208.31789,0.8232781,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10506,0274_0465,60.01687185714286,-139.43100214285715,311.0,35.0,587465.03044829,6654327.580751481,274,465,250,2012-03-21,RGI60-01.14443,227.21338,226.15213,0.04054826,3.8724234,3.4507425,2600.0,2805880000.0,135679680000.0,515093730000.0,542.1889,461.72086,1108.567,1377.8696,-0.2557353,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10507,0274_0466,60.0158586,-139.4292174,305.6,35.0,587567.1895376072,6654217.119004009,274,466,250,2012-03-21,RGI60-01.14443,219.54147,217.4978,0.05774798,3.8724234,3.4887457,2400.0,2807880000.0,125544160000.0,477289500000.0,491.2507,433.68402,1137.3965,1314.5132,-0.3238093,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10508,0274_0474,60.000324,-139.432678,221.0,35.0,587415.2847278804,6652482.810768168,274,474,250,2012-03-21,RGI60-01.14443,131.41832,130.5194,0.059612647,3.8724234,3.6186035,800.0,2824600000.0,38406080000.0,148176960000.0,304.22723,411.49924,796.33276,791.49884,-0.31140113,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10509,0274_0475,59.9994045,-139.43101810000002,212.6,35.0,587510.2811975827,6652382.622299451,274,475,250,2012-03-21,RGI60-01.14443,115.210396,118.93087,0.05291112,3.8724234,3.6121058,600.0,2825960000.0,31116880000.0,120293640000.0,351.61295,403.2134,676.83307,701.37805,-0.16747198,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10510,0274_0477,59.99528922222222,-139.431488,190.77777777777777,35.0,587494.9415372465,6651923.7777193785,274,477,250,2012-03-21,RGI60-01.14443,109.481865,104.76473,0.08646632,3.8724234,3.139993,200.0,2828040000.0,19891720000.0,77216290000.0,342.2837,371.52368,661.9337,565.3082,0.73849314,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10511,0274_0478,59.994652,-139.429642,179.0,35.0,587599.586422193,6651855.267647453,274,478,250,2012-03-21,RGI60-01.14443,88.84613,76.9642,0.19549769,2.6626558,2.9936051,0.0,2829920000.0,9631640000.0,37635300000.0,192.51118,194.9528,599.9168,404.01483,2.2571526,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10512,0275_0281,60.346821,-139.409434,517.0,35.0,587782.0992733132,6691095.846635659,275,281,250,2012-03-21,RGI60-01.14443,1327.1543,1327.3188,0.017518288,3.8724234,4.167904,4427.189,2435080000.0,1086294070000.0,3253390500000.0,929.9786,878.66205,291.75385,317.03726,-0.20747231,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10513,0275_0282,60.34586985714286,-139.41062685714286,487.57142857142856,35.0,587718.8286112112,6690988.3474953,275,282,250,2012-03-21,RGI60-01.14443,1325.0925,1325.4493,0.014572578,3.8724234,4.0612197,4237.924,2439080000.0,1079277650000.0,3236950700000.0,921.9611,892.4588,284.0555,322.21216,0.26723918,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10514,0275_0301,60.310898875,-139.4125615,435.375,35.0,587705.8350586533,6687091.703857328,275,301,250,2012-03-21,RGI60-01.14443,1282.6039,1283.4171,0.012648651,3.8724234,0.96834,1264.911,2487040000.0,992653930000.0,3030618200000.0,685.4003,719.51886,187.02051,240.96988,0.05641171,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10518,0275_0466,60.01493933333333,-139.427564,304.1666666666667,35.0,587661.7847016006,6654116.951630409,275,466,250,2012-03-21,RGI60-01.14443,223.24054,220.7468,0.046348695,3.8724234,3.3223584,2400.0,2807240000.0,128792800000.0,489415080000.0,513.8473,451.2661,1048.3988,1189.0876,-0.27250412,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10519,0275_0467,60.0140268,-139.42589700000002,294.6,35.0,587757.1250441194,6654017.554363425,275,467,250,2012-03-21,RGI60-01.14443,210.04422,209.54494,0.061096422,3.8724234,3.4437282,2200.0,2809440000.0,117601320000.0,447602030000.0,466.39395,428.3327,966.7162,1118.6226,-0.46120378,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10520,0275_0475,59.998486,-139.429382,208.0,35.0,587603.951407556,6652282.515428418,275,475,250,2012-03-21,RGI60-01.14443,125.24803,125.21733,0.060636573,3.8724234,3.6420822,600.0,2825360000.0,34338240000.0,132626050000.0,327.10327,391.5809,565.3345,528.19196,0.4211671,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
10521,0275_0476,59.99745972727272,-139.42762754545456,200.3636363636364,35.0,587704.5141857923,6652170.568368536,275,476,250,2012-03-21,RGI60-01.14443,115.398575,115.37953,0.055927016,3.8724234,3.5216572,400.0,2826640000.0,27457360000.0,106268254000.0,359.26392,380.35107,536.48425,448.59674,0.34462923,-139.501,60.427,2834.493,2010,True,1906.0782,0.0,5776.1763,80000.0,1074.919093528166,83.6,0.6910775739401465,-9.790533493455984,3865.100456342726,4082.9472064894985,4.738783322822016,RGI01
